timestep,object1,object2,y_bottom,y_center,y_top,area_1d,area_2d,intersection_1d,intersection_2d,spurious_intersection,shape_type
142.0,16,196,0.5674836940402267,0,0.6570476337054904,0.008258543209765492,3213.0,True,True,False,rect
142.0,353,563,-0.089256413314834,0,0.17632527891970262,0.020449726043242383,7956.0,True,True,False,rect
142.0,115,559,0.29292932893876367,0,0.5546469242881376,0.01079291096726772,4199.0,True,True,False,rect
143.0,353,563,-0.10854327774001597,0,0.15108376408390628,0.02032120840848121,7906.0,True,True,False,rect
143.0,115,559,0.24096471391490593,0,0.49384029599269325,0.01792049899113728,6972.0,True,True,False,rect
143.0,177,563,-0.0801280286942594,0,0.22740610344757264,0.0034339912008260723,1336.0,True,True,False,rect
143.0,198,559,0.1746624661414739,0,0.4173808711519481,0.0008327942732541876,324.0,True,True,False,rect
143.0,177,198,0.14536044541586304,0,0.24235270437032952,0.031646182383660446,12312.0,True,True,False,rect
144.0,115,559,0.2835100536505306,0,0.4686268547609231,0.05397740659981093,21000.0,True,True,False,rect
144.0,177,353,0.13756649859571773,0,0.26483322837882295,0.008430756840351347,3280.0,True,True,False,rect
144.0,177,563,-0.03964218405568662,0,0.26483322837882295,0.004523820743603206,1760.0,True,True,False,rect
144.0,177,198,0.18515229482672402,0,0.26483322837882295,0.04061414293731494,14673.0,True,True,False,rect
144.0,198,563,-0.03964218405568662,0,0.2586986532795431,0.0010101486092250194,393.0,True,True,False,rect
144.0,353,563,-0.03964218405568662,0,0.19920355622730906,0.03307529848220806,7137.0,True,True,False,rect
144.0,198,353,0.13756649859571773,0,0.2586986532795431,0.0049170847059731605,1720.0,True,True,False,rect
145.0,177,563,0.03870677733357904,0,0.2589345962607995,0.046158393700924075,10595.0,True,True,False,rect
145.0,177,353,0.17798133812456357,0,0.2857947819259438,0.018622205276934818,7245.0,True,True,False,rect
145.0,177,198,0.17798133812456357,0,0.27314864666541716,0.029672151513724668,11544.0,True,True,False,rect
145.0,198,563,0.03870677733357904,0,0.27314864666541716,0.032085712694543994,9591.0,True,True,False,rect
145.0,353,563,0.03870677733357904,0,0.2857947819259438,0.021035766457754144,8184.0,True,True,False,rect
145.0,196,559,0.3506589173663943,0,0.570929575505202,0.011103923643389689,4320.0,True,True,False,rect
145.0,198,353,0.20545840843656155,0,0.2857947819259438,0.02956419670052506,11128.0,True,True,False,rect
145.0,115,559,0.30699719291677197,0,0.5173120182827251,0.036416756986006354,14168.0,True,True,False,rect
146.0,198,353,0.08319338535096335,0,0.15145338509392808,0.03697966422626099,13975.0,True,True,False,rect
146.0,177,563,0.11246970254962164,0,0.330264254258692,0.045783122207420625,11753.0,True,True,False,rect
146.0,353,563,0.08319338535096335,0,0.330264254258692,0.019755730815530805,7686.0,True,True,False,rect
146.0,198,563,0.08376314686507243,0,0.330264254258692,0.02339020952658475,9100.0,True,True,False,rect
146.0,115,196,0.3521533778112621,0,0.5150237763444475,0.008520719184684456,3315.0,True,True,False,rect
146.0,196,559,0.44219711664629263,0,0.6023686448494876,0.04362916664881865,12596.0,True,True,False,rect
146.0,115,559,0.3521533778112621,0,0.6023686448494876,0.008587548354760392,3341.0,True,True,False,rect
146.0,177,198,0.08376314686507243,0,0.19036424097853638,0.022436608676654764,8697.0,True,True,False,rect
146.0,177,353,0.08319338535096335,0,0.19036424097853638,0.01880212996560082,7315.0,True,True,False,rect
147.0,115,563,0.1138949463490629,0,0.37812720341860384,0.028376693755329207,11040.0,True,True,False,rect
147.0,177,198,0.03339149993449113,0,0.1328641492398529,0.025716378715767336,9856.0,True,True,False,rect
147.0,115,196,0.27377088399230654,0,0.41982260805637683,0.020241527474929143,7875.0,True,True,False,rect
147.0,177,353,0.058221106970402836,0,0.1328641492398529,0.036588970616586156,13248.0,True,True,False,rect
147.0,198,353,0.03339149993449113,0,0.12936846957434103,0.019616931769988955,7632.0,True,True,False,rect
147.0,353,563,0.06838685188003309,0,0.3210653735845201,0.009284113935167232,3612.0,True,True,False,rect
147.0,177,563,0.058221106970402836,0,0.3210653735845201,0.011381521734474433,4428.0,True,True,False,rect
148.0,115,196,0.3262979115297879,0,0.4448897009664951,0.037082478334070156,14427.0,True,True,False,rect
148.0,196,563,0.21643675341454183,0,0.4448897009664951,0.0313891471141377,12212.0,True,True,False,rect
148.0,177,353,0.08785336046330575,0,0.19491711806191092,0.016414272311732987,6386.0,True,True,False,rect
148.0,198,353,0.0755199514473653,0,0.19491711806191092,0.0053977406599811035,2100.0,True,True,False,rect
148.0,115,563,0.21643675341454183,0,0.4306542309560852,0.0569204604358483,19572.0,True,True,False,rect
148.0,177,198,0.0755199514473653,0,0.1615710757624734,0.03321409752775038,11475.0,True,True,False,rect
149.0,177,198,0.08996040891406826,0,0.1737324871727388,0.03381813041112992,13157.0,True,True,False,rect
149.0,115,196,0.2210912355823192,0,0.32576456517436153,0.0454335542408694,14427.0,True,True,False,rect
149.0,115,563,0.2210912355823192,0,0.5005699680557267,0.013458366712219538,5236.0,True,True,False,rect
149.0,115,353,0.16482193116260618,0,0.3254475550086165,0.0024289832969965706,945.0,True,True,False,rect
149.0,177,353,0.10001477187357113,0,0.22513954107731332,0.0053463336060797645,2080.0,True,True,False,rect
149.0,559,563,0.3030169438215848,0,0.6031912994127422,0.032144830806536434,12506.0,True,True,False,rect
149.0,196,563,0.24972496460717036,0,0.5005699680557267,0.013648572811666567,5310.0,True,True,False,rect
150.0,196,353,0.23110432316088547,0,0.3507114019122082,0.010692667212153034,4160.0,True,True,False,rect
150.0,559,563,0.39642705236137726,0,0.5914182917426078,0.08239008529287327,32054.0,True,True,False,rect
150.0,198,353,0.16560316864413321,0,0.2914219330755926,0.0005500554767790309,214.0,True,True,False,rect
150.0,177,198,0.14324110019564093,0,0.2320210822888505,0.03081338811040639,11988.0,True,True,False,rect
150.0,115,353,0.23110432316088547,0,0.3708115599888989,0.014980015507795165,5828.0,True,True,False,rect
150.0,115,196,0.2664552405626016,0,0.3708115599888989,0.04626634851412372,16560.0,True,True,False,rect
151.0,16,563,0.4405306053802776,0,0.6437512573073996,0.00312297852470332,1215.0,True,True,False,rect
151.0,16,559,0.4684703391774168,0,0.6437512573073996,0.0006374474684167872,248.0,True,True,False,rect
151.0,198,353,0.2177163690534828,0,0.3378375183438513,0.002159096263992448,840.0,True,True,False,rect
151.0,115,353,0.27927203218305857,0,0.41318740760448935,0.0174038580993962,6771.0,True,True,False,rect
151.0,559,563,0.4405306053802776,0,0.6192986353334544,0.08801144663733945,28224.0,True,True,False,rect
151.0,177,198,0.19874288224153408,0,0.2828705259563792,0.032232222798172824,12540.0,True,True,False,rect
151.0,196,353,0.27927203218305857,0,0.40484232918731256,0.007268957422107889,2828.0,True,True,False,rect
151.0,115,196,0.30883108817819205,0,0.41318740760448935,0.04747184392818617,14274.0,True,True,False,rect
152.0,196,353,0.28953426008540345,0,0.41250850086747615,0.00882659115541672,3434.0,True,True,False,rect
152.0,115,353,0.28953426008540345,0,0.42344963550683423,0.0174038580993962,6771.0,True,True,False,rect
152.0,559,563,0.4514579120425129,0,0.6240356759213463,0.08350304800990767,13448.0,True,True,False,rect
152.0,198,353,0.22797859695582767,0,0.34809974624619616,0.002159096263992448,840.0,True,True,False,rect
152.0,177,198,0.21213665651089963,0,0.29313275385872406,0.03392865557702407,13200.0,True,True,False,rect
152.0,16,563,0.4514579120425129,0,0.6445085351388453,0.005415733128847738,2107.0,True,True,False,rect
152.0,115,196,0.3190933160805369,0,0.42344963550683423,0.04747184392818617,14976.0,True,True,False,rect
152.0,16,559,0.4847054241552999,0,0.6445085351388453,0.0055108361785711196,2144.0,True,True,False,rect
153.0,115,353,0.23431262740204656,0,0.36192635479900753,0.020226105358757764,7869.0,True,True,False,rect
153.0,177,198,0.15811880567314163,0,0.23791112117536717,0.034650924684383425,13481.0,True,True,False,rect
153.0,196,353,0.23431262740204656,0,0.35728686818411926,0.00882659115541672,3434.0,True,True,False,rect
153.0,16,559,0.3840748697777376,0,0.5354429399997784,0.007847286778531202,3053.0,True,True,False,rect
153.0,198,353,0.17275696427247078,0,0.29287811356283927,0.002159096263992448,840.0,True,True,False,rect
153.0,115,196,0.25916793796491094,0,0.36192635479900753,0.04747184392818617,13338.0,True,True,False,rect
154.0,177,198,0.18510648904921395,0,0.2648988045514395,0.034650924684383425,13481.0,True,True,False,rect
154.0,115,353,0.2613003107781189,0,0.3979916671103969,0.015522359926488505,6039.0,True,True,False,rect
154.0,196,353,0.2613003107781189,0,0.3842745515601915,0.008826591155416686,3434.0,True,True,False,rect
154.0,198,353,0.1997446476485431,0,0.3198657969389116,0.002159096263992448,840.0,True,True,False,rect
154.0,115,196,0.29399519706143173,0,0.3979916671103969,0.04747184392818611,15912.0,True,True,False,rect
154.0,16,559,0.42048910746750506,0,0.563884800413164,0.005551961821699691,2160.0,True,True,False,rect
155.0,177,198,0.22261988345971695,0,0.3061991852662465,0.032378732901800926,12597.0,True,True,False,rect
155.0,147,563,0.6245472195890521,0,0.8030110911399561,0.0035830716571517065,1394.0,True,True,False,rect
155.0,198,353,0.24104502836335012,0,0.357567683880398,0.004318192527984896,1680.0,True,True,False,rect
155.0,115,353,0.2990021977196053,0,0.4356935540518833,0.015522359926488505,6039.0,True,True,False,rect
155.0,115,196,0.33169708400291814,0,0.4356935540518833,0.04747184392818617,15912.0,True,True,False,rect
155.0,196,353,0.2990021977196053,0,0.421976438501678,0.00882659115541672,3434.0,True,True,False,rect
155.0,16,559,0.4590051536252033,0,0.601235620015732,0.0015473523225086026,602.0,True,True,False,rect
156.0,115,353,0.3092829911409157,0,0.4441836684288509,0.017776559240204434,6916.0,True,True,False,rect
156.0,196,353,0.3092829911409157,0,0.43225723192298837,0.00882659115541672,3434.0,True,True,False,rect
156.0,147,563,0.6254320887329217,0,0.7931176146484992,0.010050079038347808,3910.0,True,True,False,rect
156.0,198,353,0.25672356244464234,0,0.3678484773017084,0.007556836923974118,2940.0,True,True,False,rect
156.0,16,559,0.46826787318314683,0,0.6013478839786256,0.0016553071357290634,644.0,True,True,False,rect
156.0,177,198,0.22663330022582812,0,0.3218777193475387,0.02556215755405327,9945.0,True,True,False,rect
156.0,115,196,0.33822087856803545,0,0.4441836684288509,0.04747184392818617,14912.0,True,True,False,rect
157.0,16,559,0.4612905880188126,0,0.5736235686426424,0.010610415925902618,4128.0,True,True,False,rect
157.0,147,563,0.5987434113370572,0,0.7664289372526347,0.010050079038347808,3910.0,True,True,False,rect
157.0,177,198,0.21858610575210347,0,0.3165636665730743,0.023750058903916727,9240.0,True,True,False,rect
157.0,115,353,0.3012700680364624,0,0.4361707453243976,0.017776559240204434,6916.0,True,True,False,rect
157.0,198,353,0.2516965323878118,0,0.3598355541972551,0.00917615912196748,3570.0,True,True,False,rect
157.0,196,353,0.3012700680364624,0,0.4268403650407163,0.007268957422107856,2828.0,True,True,False,rect
157.0,115,196,0.33020795546358217,0,0.4361707453243976,0.04747184392818611,14213.0,True,True,False,rect
158.0,115,353,0.3071389985133388,0,0.442039675801274,0.017776559240204434,6916.0,True,True,False,rect
158.0,196,353,0.3071389985133388,0,0.43270929551759274,0.007268957422107856,2828.0,True,True,False,rect
158.0,147,563,0.5994904856765656,0,0.7562820000855347,0.0111142050541704,4324.0,True,True,False,rect
158.0,177,198,0.2244550362289799,0,0.3224325970499507,0.023750058903916727,9240.0,True,True,False,rect
158.0,198,353,0.25756546286468823,0,0.3657044846741315,0.00917615912196748,3570.0,True,True,False,rect
158.0,115,196,0.3360768859404586,0,0.442039675801274,0.04747184392818611,14213.0,True,True,False,rect
158.0,16,559,0.4680492889203543,0,0.5734808725574853,0.011052516589487468,4300.0,True,True,False,rect
159.0,147,563,0.6245884654802949,0,0.7866234993875224,0.008389631197232801,3264.0,True,True,False,rect
159.0,16,559,0.4854486216949774,0,0.5806416337627831,0.011715667584854251,4558.0,True,True,False,rect
159.0,115,196,0.35129741641375895,0,0.4592436617710594,0.04747184392818617,14848.0,True,True,False,rect
159.0,196,353,0.32064596052315314,0,0.4462162575274071,0.007268957422107889,2828.0,True,True,False,rect
159.0,198,353,0.2780894877324785,0,0.37921144668394585,0.013558610467333558,5275.0,True,True,False,rect
159.0,115,353,0.32064596052315314,0,0.4592436617710594,0.01674841816211278,6516.0,True,True,False,rect
159.0,177,198,0.24057090622445249,0,0.3432436446353749,0.020922670939164795,8140.0,True,True,False,rect
160.0,16,559,0.4752227615963245,0,0.5771972208583903,0.004241081947119523,1650.0,True,True,False,rect
160.0,115,353,0.32468084556974786,0,0.44548742224551074,0.028086243900768325,9129.0,True,True,False,rect
160.0,198,353,0.28471614508009563,0,0.38324633173054057,0.01511367384794707,5880.0,True,True,False,rect
160.0,115,196,0.3364359252292618,0,0.4477279130115187,0.046127549468581344,12012.0,True,True,False,rect
160.0,147,563,0.6281582967905677,0,0.7729291284281843,0.010589853104342597,4120.0,True,True,False,rect
160.0,115,198,0.28471614508009563,0,0.44548742224551074,0.008060626052238434,3136.0,True,True,False,rect
160.0,196,353,0.32468084556974786,0,0.4477279130115187,0.008782895159597825,3417.0,True,True,False,rect
160.0,177,198,0.24437017560731783,0,0.349870301982992,0.019226238160313654,7480.0,True,True,False,rect
161.0,115,353,0.2971177424867828,0,0.41809139208773555,0.026086509503880074,8208.0,True,True,False,rect
161.0,115,196,0.3090398950714866,0,0.41809139208773555,0.04682154469629316,13053.0,True,True,False,rect
161.0,115,198,0.2574700521628755,0,0.41809139208773555,0.007978374765991116,3104.0,True,True,False,rect
161.0,196,353,0.2971177424867828,0,0.41468139084539835,0.009523156735823785,3705.0,True,True,False,rect
161.0,198,353,0.2574700521628755,0,0.3525174109112851,0.015131666316813671,5887.0,True,True,False,rect
161.0,177,198,0.2135298728379358,0,0.32233718634813796,0.016887217207655153,6570.0,True,True,False,rect
161.0,147,563,0.6057776891091251,0,0.7357432892222205,0.013167916857658689,5123.0,True,True,False,rect
162.0,115,353,0.2722240733133733,0,0.41917970474193056,0.01040478771028847,3740.0,True,True,False,rect
162.0,115,196,0.3097597905060322,0,0.41917970474193056,0.04728420818143443,16790.0,True,True,False,rect
162.0,196,353,0.2722240733133733,0,0.39192539833018764,0.008389631197227772,3264.0,True,True,False,rect
162.0,147,563,0.6040079837622836,0,0.7267294731959929,0.012489343746117727,4859.0,True,True,False,rect
162.0,177,198,0.20429393549962951,0,0.3131183846944646,0.017049149427455737,6380.0,True,True,False,rect
162.0,177,353,0.20429393549962951,0,0.3271011033565123,0.0024932421143721573,970.0,True,True,False,rect
162.0,115,198,0.24796422779156824,0,0.41917970474193056,0.002015156513059534,784.0,True,True,False,rect
162.0,198,353,0.24796422779156824,0,0.3271011033565123,0.024536586828655733,8643.0,True,True,False,rect
163.0,196,198,0.2952822948566064,0,0.4370972208947076,0.0011155330697294442,434.0,True,True,False,rect
163.0,177,353,0.24946575806414975,0,0.37227292592103095,0.002493242114373123,970.0,True,True,False,rect
163.0,196,559,0.3582902072589865,0,0.49834444170085584,0.004066297963852437,1582.0,True,True,False,rect
163.0,196,353,0.3173958958778919,0,0.4370972208947076,0.008389631197226972,3264.0,True,True,False,rect
163.0,177,198,0.24946575806414975,0,0.36014942904186886,0.015761402727144932,5694.0,True,True,False,rect
163.0,147,563,0.5875703799866879,0,0.7116927116392932,0.006066032360742487,2360.0,True,True,False,rect
163.0,115,559,0.3543018766602229,0,0.49834444170085584,0.02004103996470124,3060.0,True,True,False,rect
163.0,115,196,0.3543018766602229,0,0.46372179089612126,0.04728420818143443,16790.0,True,True,False,rect
163.0,198,353,0.2952822948566064,0,0.37227292592103095,0.025652119898387143,9246.0,True,True,False,rect
163.0,115,353,0.3173958958778919,0,0.46372179089612126,0.010782629556485243,3740.0,True,True,False,rect
163.0,115,198,0.2952822948566064,0,0.46372179089612126,0.003508531428987715,1365.0,True,True,False,rect
164.0,196,353,0.3171867585984276,0,0.43935562220266183,0.006909108044775787,2688.0,True,True,False,rect
164.0,115,353,0.3171867585984276,0,0.4611607809005212,0.013180768621134754,4563.0,True,True,False,rect
164.0,177,353,0.24925662078468389,0,0.37206378864156664,0.0024932421143721907,970.0,True,True,False,rect
164.0,198,353,0.2994256214743952,0,0.37206378864156664,0.02768269852761736,10100.0,True,True,False,rect
164.0,177,198,0.24925662078468389,0,0.3633245894777881,0.013149924388792021,4578.0,True,True,False,rect
164.0,115,196,0.3500958409396762,0,0.4611607809005212,0.04728420818143443,16717.0,True,True,False,rect
164.0,115,559,0.3500958409396762,0,0.4804469939570561,0.027785512635426533,5319.0,True,True,False,rect
164.0,196,559,0.36054860856694076,0,0.4804469939570561,0.014702417416710413,5720.0,True,True,False,rect
164.0,115,198,0.2994256214743952,0,0.4611607809005212,0.00793724912286744,3088.0,True,True,False,rect
164.0,196,198,0.2994256214743952,0,0.43935562220266183,0.001665588546508475,648.0,True,True,False,rect
165.0,115,559,0.35965503537994004,0,0.47200943560955816,0.038413921030198854,9016.0,True,True,False,rect
165.0,196,353,0.3267459530386914,0,0.44891481664292565,0.006909108044775787,2688.0,True,True,False,rect
165.0,115,196,0.35965503537994004,0,0.470719975340785,0.04728420818143443,16717.0,True,True,False,rect
165.0,196,198,0.30898481591465904,0,0.44891481664292565,0.001665588546508475,648.0,True,True,False,rect
165.0,177,198,0.25881581522494773,0,0.37288378391805194,0.013149924388792021,4578.0,True,True,False,rect
165.0,198,353,0.30898481591465904,0,0.38162298308183046,0.02768269852761736,10100.0,True,True,False,rect
165.0,115,198,0.30898481591465904,0,0.470719975340785,0.00793724912286744,3088.0,True,True,False,rect
165.0,177,353,0.25881581522494773,0,0.38162298308183046,0.0024932421143721907,970.0,True,True,False,rect
165.0,196,559,0.3701078030072046,0,0.47200943560955816,0.025330825811482733,9855.0,True,True,False,rect
165.0,115,353,0.3267459530386914,0,0.470719975340785,0.013180768621134754,4563.0,True,True,False,rect
166.0,196,559,0.36586318871984724,0,0.470497963021461,0.02276304346894885,8856.0,True,True,False,rect
166.0,115,353,0.3199566895830574,0,0.472061594244392,0.008076048168409816,2890.0,True,True,False,rect
166.0,198,353,0.307516182538149,0,0.3757333430695266,0.030875076575091868,11312.0,True,True,False,rect
166.0,196,353,0.3199566895830574,0,0.4446702023555683,0.005922092609807841,2304.0,True,True,False,rect
166.0,177,353,0.25451979388368584,0,0.3757333430695266,0.003989187382995525,1552.0,True,True,False,rect
166.0,115,198,0.307516182538149,0,0.472061594244392,0.005485132651618893,2134.0,True,True,False,rect
166.0,115,559,0.3622732627888441,0,0.472061594244392,0.03825969986848506,9506.0,True,True,False,rect
166.0,177,198,0.25451979388368584,0,0.3714151505415419,0.011453491609940848,3924.0,True,True,False,rect
166.0,196,198,0.307516182538149,0,0.4446702023555683,0.003331177093016917,1296.0,True,True,False,rect
166.0,115,196,0.3622732627888441,0,0.472061594244392,0.04728420818143443,16790.0,True,True,False,rect
167.0,177,353,0.2507892771590857,0,0.3720028263449265,0.003989187382995525,1552.0,True,True,False,rect
167.0,196,198,0.29949317681251647,0,0.4409396856309682,0.0016810106626798575,654.0,True,True,False,rect
167.0,177,198,0.2507892771590857,0,0.3649343564330468,0.01402898501056039,4840.0,True,True,False,rect
167.0,196,353,0.3162261728584573,0,0.4409396856309682,0.005922092609807841,2304.0,True,True,False,rect
167.0,196,559,0.3621326719952471,0,0.47024170635657875,0.019431866375931965,7560.0,True,True,False,rect
167.0,115,353,0.3162261728584573,0,0.4564260606197229,0.016208644096114624,5544.0,True,True,False,rect
167.0,115,559,0.3449884195180698,0,0.47024170635657875,0.028723691369185147,5394.0,True,True,False,rect
167.0,115,198,0.29949317681251647,0,0.4564260606197229,0.011967562148986642,4656.0,True,True,False,rect
167.0,198,353,0.29949317681251647,0,0.3720028263449265,0.02922491014475481,10706.0,True,True,False,rect
167.0,115,196,0.3449884195180698,0,0.4564260606197229,0.04728420818143443,15048.0,True,True,False,rect
168.0,196,198,0.29401470927534523,0,0.43546121809379695,0.0016810106626798575,654.0,True,True,False,rect
168.0,198,353,0.29401470927534523,0,0.36492217229439583,0.030345583919874693,11165.0,True,True,False,rect
168.0,196,559,0.3566542044580759,0,0.46829318985418866,0.016573634178837233,6448.0,True,True,False,rect
168.0,115,196,0.3395099519808985,0,0.4509475930825517,0.04728420818143443,15048.0,True,True,False,rect
168.0,115,559,0.3395099519808985,0,0.46829318985418866,0.025865459172090446,4416.0,True,True,False,rect
168.0,196,353,0.3088799156960863,0,0.43546121809379695,0.004960780701792155,1930.0,True,True,False,rect
168.0,177,198,0.2451480206178833,0,0.35945588889587554,0.01393131160814169,4840.0,True,True,False,rect
168.0,115,353,0.3088799156960863,0,0.4509475930825517,0.015247332188098973,5239.0,True,True,False,rect
168.0,115,198,0.29401470927534523,0,0.4509475930825517,0.011967562148986675,4656.0,True,True,False,rect
168.0,177,353,0.2451480206178833,0,0.36492217229439583,0.005012187755696708,1950.0,True,True,False,rect
169.0,115,353,0.27445223881793485,0,0.4165199162044002,0.01524733218809894,5239.0,True,True,False,rect
169.0,198,353,0.2595870323971938,0,0.33049449541624437,0.030345583919874693,11165.0,True,True,False,rect
169.0,177,198,0.2142417269321956,0,0.3250282120177241,0.015434967934850748,5500.0,True,True,False,rect
169.0,196,353,0.27445223881793485,0,0.4010335412156455,0.004960780701792155,1930.0,True,True,False,rect
169.0,115,198,0.2595870323971938,0,0.4165199162044002,0.011967562148986642,4656.0,True,True,False,rect
169.0,177,353,0.2142417269321956,0,0.33049449541624437,0.006515844082405767,2535.0,True,True,False,rect
169.0,115,196,0.3050822751027471,0,0.4165199162044002,0.04728420818143443,15048.0,True,True,False,rect
169.0,196,198,0.2595870323971938,0,0.4010335412156455,0.0016810106626798575,654.0,True,True,False,rect
169.0,16,563,0.5367143205465834,0,0.6302837264952285,0.00511243151081539,1989.0,True,True,False,rect
170.0,115,196,0.3000986985867463,0,0.4115363396883994,0.04765947967493785,14030.0,True,True,False,rect
170.0,177,198,0.18374739991604705,0,0.3165489558362119,0.0011206737751198828,436.0,True,True,False,rect
170.0,115,353,0.26576735442080435,0,0.4115363396883994,0.013185909326525224,5130.0,True,True,False,rect
170.0,196,353,0.26576735442080435,0,0.3981662217520499,0.0020048751022786896,780.0,True,True,False,rect
170.0,198,353,0.252649987832819,0,0.3220752141309542,0.030468960849245684,10660.0,True,True,False,rect
